"player1","player2","win1","win2"
"Cori Gauff","Qiang Wang",1,1
"Cori Gauff","Shelby Rogers",2,0
"Cori Gauff","Shuai Zhang",2,0
"Cori Gauff","Simona Halep",0,2
"Cori Gauff","Sloane Stephens",0,1
"Cori Gauff","Su Wei Hsieh",1,0
"Cori Gauff","Tereza Martincova",1,0
"Cori Gauff","Ulrikke Eikeri",2,0
"Cori Gauff","Victoria Azarenka",0,1
"Cristina Bucsa","Danielle Collins",0,1
"Cristina Bucsa","Dayana Yastremska",0,1
"Cristina Bucsa","Jil Teichmann",0,1
"Cristina Bucsa","Kaja Juvan",1,0
"Cristina Bucsa","Shuai Zhang",0,1
"Cristina Bucsa","Simona Halep",0,1
"Cristina Bucsa","Xin Yu Wang",0,1
"Dalma Galfi","Harriet Dart",1,0
"Dalma Galfi","Kristina Kucova",1,0
"Dalma Galfi","Lucia Bronzetti",1,0
"Dalma Galfi","Nuria Parrizas Diaz",1,1
"Dalma Galfi","Petra Martic",0,1
"Dalma Galfi","Qiang Wang",0,1
"Dalma Galfi","Veronika Kudermetova",0,2
"Danielle Collins","Daria Kasatkina",1,1
"Danielle Collins","Donna Vekic",0,1
"Danielle Collins","Elena Rybakina",1,0
"Danielle Collins","Elise Mertens",2,0
"Danielle Collins","Greet Minnen",1,0
"Danielle Collins","Iga Swiatek",1,1
"Danielle Collins","Jessica Pegula",0,1
"Danielle Collins","Jil Teichmann",1,0
"Danielle Collins","Kaja Juvan",1,0
"Danielle Collins","Karolina Pliskova",1,1
"Danielle Collins","Kirsten Flipkens",1,0
"Danielle Collins","Kristina Mladenovic",1,0
"Danielle Collins","Lauren Davis",1,0
"Danielle Collins","Magdalena Frech",2,0
"Danielle Collins","Maria Sakkari",0,1
"Danielle Collins","Marketa Vondrousova",0,3
"Danielle Collins","Martina Trevisan",1,0
"Danielle Collins","Misaki Doi",2,0
"Danielle Collins","Naomi Osaka",1,1
"Danielle Collins","Nina Stojanovic",1,0
"Danielle Collins","Ons Jabeur",1,1
"Danielle Collins","Paula Badosa",1,0
"Danielle Collins","Rebecca Peterson",1,0
"Danielle Collins","Saisai Zheng",1,0
"Danielle Collins","Sara Sorribes Tormo",1,0
"Danielle Collins","Serena Williams",0,1
"Danielle Collins","Shelby Rogers",1,1
"Danielle Collins","Simona Halep",1,0
"Danielle Collins","Sloane Stephens",1,0
"Danielle Collins","Vera Zvonareva",1,0
"Danielle Collins","Veronika Kudermetova",0,1
"Danielle Collins","Ysaline Bonaventure",1,0
"Danka Kovinic","Emma Raducanu",1,0
"Danka Kovinic","Jelena Ostapenko",0,1
"Danka Kovinic","Jil Teichmann",1,0
"Danka Kovinic","Karolina Muchova",0,1
"Danka Kovinic","Karolina Pliskova",1,0
"Danka Kovinic","Kristyna Pliskova",0,1
"Danka Kovinic","Lauren Davis",0,1
"Danka Kovinic","Linda Fruhvirtova",0,1
"Danka Kovinic","Liudmila Samsonova",0,1
"Danka Kovinic","Maddison Inglis",0,1
"Danka Kovinic","Magdalena Frech",0,1
"Danka Kovinic","Marie Bouzkova",0,1
"Danka Kovinic","Mayar Sherif",0,1
"Danka Kovinic","Serena Williams",0,1
"Danka Kovinic","Simona Halep",0,1
"Danka Kovinic","Tamara Zidansek",1,0
"Danka Kovinic","Varvara Gracheva",1,0
"Daria Kasatkina","Daria Saville",1,0
"Daria Kasatkina","Diane Parry",1,0
"Daria Kasatkina","Ekaterina Alexandrova",0,1
"Daria Kasatkina","Elena Rybakina",1,1
"Daria Kasatkina","Elina Svitolina",0,1
"Daria Kasatkina","Elise Mertens",2,0
"Daria Kasatkina","Emma Raducanu",1,0
"Daria Kasatkina","Garbine Muguruza",1,0
"Daria Kasatkina","Greet Minnen",1,0
"Daria Kasatkina","Harriet Dart",0,1
"Daria Kasatkina","Iga Swiatek",0,4
"Daria Kasatkina","Jaqueline Cristian",1,0
"Daria Kasatkina","Jil Teichmann",1,0
"Daria Kasatkina","Kaia Kanepi",0,1
"Daria Kasatkina","Kaja Juvan",1,0
"Daria Kasatkina","Karolina Muchova",1,0
"Daria Kasatkina","Katie Boulter",2,0
"Daria Kasatkina","Katie Volynets",1,0
"Daria Kasatkina","Leylah Fernandez",1,0
"Daria Kasatkina","Lin Zhu",1,0
"Daria Kasatkina","Madison Keys",1,1
"Daria Kasatkina","Magda Linette",2,1
"Daria Kasatkina","Magdalena Frech",1,0
"Daria Kasatkina","Margarita Gasparyan",1,0
"Daria Kasatkina","Marie Bouzkova",1,0
"Daria Kasatkina","Marketa Vondrousova",1,0
"Daria Kasatkina","Mihaela Buzarnescu",1,0
"Daria Kasatkina","Nuria Parrizas Diaz",2,0
"Daria Kasatkina","Ons Jabeur",0,1
"Daria Kasatkina","Paula Badosa",1,1
"Daria Kasatkina","Petra Martic",2,0
"Daria Kasatkina","Polona Hercog",1,0
"Daria Kasatkina","Qiang Wang",1,0
"Daria Kasatkina","Shelby Rogers",1,0
"Daria Kasatkina","Sofia Kenin",1,0
"Daria Kasatkina","Stefanie Voegele",1,0
"Daria Kasatkina","Svetlana Kuznetsova",1,0
"Daria Kasatkina","Tsvetana Pironkova",1,0
"Daria Kasatkina","Varvara Gracheva",1,0
"Daria Kasatkina","Veronika Kudermetova",1,0
"Daria Saville","Elena Gabriela Ruse",0,1
"Daria Saville","Elise Mertens",1,0
"Daria Saville","Emma Raducanu",1,0
"Daria Saville","Greet Minnen",2,0
"Daria Saville","Harmony Tan",1,0
"Daria Saville","Iga Swiatek",0,1
"Daria Saville","Jessica Pegula",1,0
"Daria Saville","Kaia Kanepi",0,1
"Daria Saville","Katerina Siniakova",1,0
"Daria Saville","Lucia Bronzetti",1,0
"Daria Saville","Maria Sakkari",0,1
"Daria Saville","Marta Kostyuk",1,0
"Daria Saville","Naomi Osaka",0,1
"Daria Saville","Ons Jabeur",1,0
"Daria Saville","Rebecca Marino",1,0
"Daria Saville","Rebecca Peterson",0,1
"Daria Saville","Sara Sorribes Tormo",1,0
"Daria Saville","Serena Williams",0,1
"Daria Saville","Shuai Zhang",1,0
"Daria Saville","Sloane Stephens",0,1
"Daria Saville","Viktoria Kuzmova",1,0
"Daria Saville","Xiyu Wang",1,0
"Dayana Yastremska","Elise Mertens",0,1
"Dayana Yastremska","Emma Raducanu",0,1
"Dayana Yastremska","Irina Camelia Begu",1,0
"Dayana Yastremska","Jasmine Paolini",1,4
"Dayana Yastremska","Jessica Pegula",1,0
"Dayana Yastremska","Kateryna Baindl",1,0
"Dayana Yastremska","Leylah Fernandez",0,1
"Dayana Yastremska","Madison Brengle",0,1
"Dayana Yastremska","Madison Keys",0,1
"Dayana Yastremska","Marketa Vondrousova",0,1
"Dayana Yastremska","Paula Badosa",0,1
"Dayana Yastremska","Shuai Zhang",0,1
"Dayana Yastremska","Sloane Stephens",0,1
"Dayana Yastremska","Sorana Cirstea",1,0
"Dayana Yastremska","Tereza Martincova",0,1
"Dayana Yastremska","Victoria Azarenka",0,1
"Dayana Yastremska","Vitalia Diatchenko",1,0
"Elise Mertens","Despina Papamichail",1,0
"Despina Papamichail","Garbine Muguruza",0,1
"Despina Papamichail","Karolina Pliskova",0,1
"Despina Papamichail","Lin Zhu",1,0
"Despina Papamichail","Mandy Minella",0,1
"Despina Papamichail","Marie Bouzkova",0,1
"Despina Papamichail","Mayar Sherif",0,1
"Despina Papamichail","Oksana Selekhmeteva",0,1
"Despina Papamichail","Ulrikke Eikeri",1,0
"Destanee Aiava","Laura Siegemund",0,1
"Destanee Aiava","Olivia Gadecki",0,1
"Destanee Aiava","Samantha Stosur",0,1
"Destanee Aiava","Simona Halep",0,1
"Diane Parry","Donna Vekic",1,0
"Diane Parry","Harmony Tan",1,0
"Diane Parry","Linda Noskova",0,1
"Diane Parry","Lucrezia Stefanini",1,0
"Diane Parry","Marta Kostyuk",0,1
"Diane Parry","Tatjana Maria",1,0
"Diane Parry","Tereza Martincova",1,0
"Diane Parry","Veronika Kudermetova",0,1
"Diane Parry","Viktorija Golubic",0,1
"Diane Parry","Viktoriya Tomova",0,1
"Diane Parry","Xiyu Wang",0,1
"Donna Vekic","Elena Rybakina",0,1
"Donna Vekic","Garbine Muguruza",0,1
"Donna Vekic","Iga Swiatek",0,1
"Donna Vekic","Irina Camelia Begu",0,1
"Donna Vekic","Jasmine Paolini",1,0
"Donna Vekic","Jennifer Brady",0,1
"Donna Vekic","Kaia Kanepi",1,0
"Donna Vekic","Karolina Pliskova",1,1
"Donna Vekic","Laura Pigossi",1,0
"Donna Vekic","Maria Sakkari",1,0
"Donna Vekic","Mayar Sherif",1,0
"Donna Vekic","Nadia Podoroska",1,0
"Donna Vekic","Qinwen Zheng",1,0
"Donna Vekic","Saisai Zheng",1,0
"Donna Vekic","Shuai Zhang",1,0
"Donna Vekic","Simona Halep",0,1
"Donna Vekic","Tsvetana Pironkova",0,1
"Donna Vekic","Veronika Kudermetova",0,2
"Donna Vekic","Xin Yu Wang",1,0
"Donna Vekic","Xiyu Wang",0,1
"Donna Vekic","Yulia Putintseva",0,1
"Ekaterina Alexandrova","Elina Svitolina",0,2
"Ekaterina Alexandrova","Elise Mertens",1,0
"Ekaterina Alexandrova","Garbine Muguruza",0,1
"Ekaterina Alexandrova","Heather Watson",1,0
"Ekaterina Alexandrova","Iga Swiatek",1,1
"Ekaterina Alexandrova","Irina Camelia Begu",0,1
"Ekaterina Alexandrova","Jasmine Paolini",1,0
"Ekaterina Alexandrova","Jelena Ostapenko",1,0
"Ekaterina Alexandrova","Jennifer Brady",0,1
"Ekaterina Alexandrova","Kaia Kanepi",0,1
"Ekaterina Alexandrova","Kamilla Rakhimova",0,1
"Ekaterina Alexandrova","Lauren Davis",1,1
"Ekaterina Alexandrova","Lesia Tsurenko",0,2
"Ekaterina Alexandrova","Leylah Fernandez",1,1
"Ekaterina Alexandrova","Madison Brengle",0,1
"Ekaterina Alexandrova","Margarita Gasparyan",0,1
"Ekaterina Alexandrova","Maria Sakkari",1,1
"Ekaterina Alexandrova","Marta Kostyuk",1,0
"Ekaterina Alexandrova","Martina Trevisan",1,0
"Ekaterina Alexandrova","Nadia Podoroska",1,1
"Ekaterina Alexandrova","Ons Jabeur",1,0
"Ekaterina Alexandrova","Sara Errani",1,0
"Ekaterina Alexandrova","Shuai Zhang",0,1
"Ekaterina Alexandrova","Simona Halep",1,1
"Ekaterina Alexandrova","Stefanie Voegele",1,0
"Ekaterina Alexandrova","Tatjana Maria",1,0
"Ekaterina Alexandrova","Tereza Martincova",2,0
"Ekaterina Alexandrova","Victoria Azarenka",1,1
"Ekaterina Alexandrova","Zarina Diyas",1,0
"Elena Gabriela Ruse","Elena Rybakina",0,1
"Elena Gabriela Ruse","Elina Svitolina",0,1
"Elena Gabriela Ruse","Harmony Tan",1,0
"Elena Gabriela Ruse","Jasmine Paolini",2,0
"Elena Gabriela Ruse","Kateryna Baindl",1,0
"Elena Gabriela Ruse","Kristina Kucova",0,1
"Elena Gabriela Ruse","Lesia Tsurenko",0,1
"Elena Gabriela Ruse","Magdalena Frech",1,0
"Elena Gabriela Ruse","Marketa Vondrousova",0,1
"Elena Gabriela Ruse","Paula Badosa",1,0
"Elena Gabriela Ruse","Simona Halep",0,3
"Elena Gabriela Ruse","Veronika Kudermetova",0,1
"Elena Gabriela Ruse","Xiyu Wang",0,1
"Elena Rybakina","Elina Svitolina",0,1
"Elena Rybakina","Elise Mertens",1,0
"Elena Rybakina","Emma Raducanu",1,0
"Elena Rybakina","Fiona Ferro",0,1
"Elena Rybakina","Garbine Muguruza",2,0
"Elena Rybakina","Harriet Dart",1,0
"Elena Rybakina","Iga Swiatek",0,1
"Elena Rybakina","Jaqueline Cristian",0,1
"Elena Rybakina","Jessica Pegula",0,2
"Elena Rybakina","Kaia Kanepi",1,0
"Elena Rybakina","Karolina Pliskova",1,0
"Elena Rybakina","Katerina Siniakova",0,1
"Elena Rybakina","Laura Siegemund",1,1
"Elena Rybakina","Lesia Tsurenko",1,0
"Elena Rybakina","Liudmila Samsonova",0,2
"Elena Rybakina","Lucrezia Stefanini",1,0
"Elena Rybakina","Madison Keys",1,1
"Elena Rybakina","Magda Linette",1,0
"Elena Rybakina","Maria Sakkari",0,1
"Elena Rybakina","Marie Bouzkova",2,0
"Elena Rybakina","Marketa Vondrousova",0,1
"Elena Rybakina","Mayar Sherif",1,0
"Elena Rybakina","Misaki Doi",1,0
"Elena Rybakina","Ons Jabeur",0,2
"Elena Rybakina","Paula Badosa",0,2
"Elena Rybakina","Petra Kvitova",1,0
"Elena Rybakina","Rebecca Peterson",1,0
"Elena Rybakina","Saisai Zheng",1,0
"Elena Rybakina","Samantha Stosur",2,0
"Elena Rybakina","Sara Sorribes Tormo",0,1
"Elena Rybakina","Shelby Rogers",1,0
"Elena Rybakina","Shuai Zhang",0,1
"Elena Rybakina","Simona Halep",0,1
"Elena Rybakina","Storm Sanders",1,0
"Elena Rybakina","Tereza Martincova",1,1
"Elena Rybakina","Varvara Gracheva",1,0
"Elena Rybakina","Vera Zvonareva",1,0
"Elena Rybakina","Veronika Kudermetova",2,0
"Elena Rybakina","Victoria Azarenka",1,0
"Elena Rybakina","Viktorija Golubic",1,0
"Elena Rybakina","Xiyu Wang",1,0
"Yulia Putintseva","Elena Rybakina",1,0
"Elena Rybakina","Zarina Diyas",1,0
"Elina Svitolina","Elise Mertens",0,1
"Elina Svitolina","Fiona Ferro",2,0
"Elina Svitolina","Harmony Tan",1,0
"Elina Svitolina","Harriet Dart",0,1
"Elina Svitolina","Heather Watson",0,1
"Elina Svitolina","Jelena Ostapenko",1,0
"Elina Svitolina","Jessica Pegula",1,2
"Elina Svitolina","Jil Teichmann",0,1
"Elina Svitolina","Johanna Konta",0,1
"Elina Svitolina","Kristina Mladenovic",1,0
"Elina Svitolina","Laura Siegemund",1,0
"Elina Svitolina","Leylah Fernandez",0,1
"Elina Svitolina","Madison Keys",0,1
"Elina Svitolina","Maria Sakkari",1,0
"Elina Svitolina","Marie Bouzkova",1,0
"Elina Svitolina","Marketa Vondrousova",0,1
"Elina Svitolina","Mayar Sherif",1,0
"Elina Svitolina","Misaki Doi",1,0
"Elina Svitolina","Ons Jabeur",0,1
"Elina Svitolina","Petra Kvitova",1,0
"Elina Svitolina","Rebecca Marino",1,0
"Elina Svitolina","Rebecca Peterson",1,0
"Elina Svitolina","Shelby Rogers",1,0
"Elina Svitolina","Simona Halep",1,0
"Elina Svitolina","Sorana Cirstea",1,0
"Elina Svitolina","Svetlana Kuznetsova",0,1
"Elina Svitolina","Tereza Martincova",1,1
"Elina Svitolina","Vera Zvonareva",1,0
"Elina Svitolina","Veronika Kudermetova",0,1
"Elina Svitolina","Victoria Azarenka",0,2
"Elina Svitolina","Viktoriya Tomova",1,0
"Elina Svitolina","Yulia Putintseva",1,0
"Elisabetta Cocciaretto","Eugenie Bouchard",0,1
"Elisabetta Cocciaretto","Irina Bara",1,0
"Elisabetta Cocciaretto","Jil Teichmann",0,1
"Elisabetta Cocciaretto","Karolina Pliskova",0,1
"Elisabetta Cocciaretto","Lauren Davis",1,0
"Elisabetta Cocciaretto","Lin Zhu",1,0
"Elisabetta Cocciaretto","Martina Trevisan",0,1
"Elisabetta Cocciaretto","Mihaela Buzarnescu",1,0
"Elisabetta Cocciaretto","Mona Barthel",0,1
"Elisabetta Cocciaretto","Nadia Podoroska",1,0
"Elisabetta Cocciaretto","Storm Sanders",0,1
"Elisabetta Cocciaretto","Xiyu Wang",1,0
"Elise Mertens","Fiona Ferro",1,0
"Elise Mertens","Garbine Muguruza",0,1
"Elise Mertens","Irina Camelia Begu",1,1
"Elise Mertens","Jaqueline Cristian",1,0
"Elise Mertens","Jasmine Paolini",1,1
"Elise Mertens","Jessica Pegula",1,0
"Elise Mertens","Jil Teichmann",0,1
"Elise Mertens","Kaia Kanepi",1,0
"Elise Mertens","Karolina Muchova",0,1
"Elise Mertens","Karolina Pliskova",1,0
"Elise Mertens","Katie Boulter",1,0
"Elise Mertens","Kristina Mladenovic",1,0
"Elise Mertens","Leylah Fernandez",1,0
"Elise Mertens","Lin Zhu",1,0
"Elise Mertens","Linda Fruhvirtova",0,1
"Elise Mertens","Liudmila Samsonova",0,1
"Elise Mertens","Magda Linette",0,1
"Elise Mertens","Maria Sakkari",0,1
"Elise Mertens","Marketa Vondrousova",0,1
"Elise Mertens","Marta Kostyuk",1,0
"Elise Mertens","Moyuka Uchijima",1,0
"Elise Mertens","Nadia Podoroska",1,0
"Elise Mertens","Naomi Osaka",1,1
"Elise Mertens","Ons Jabeur",1,0
"Elise Mertens","Petra Kvitova",1,0
"Elise Mertens","Petra Martic",1,0
"Elise Mertens","Qiang Wang",1,0
"Elise Mertens","Rebecca Peterson",1,0
"Elise Mertens","Shelby Rogers",1,0
"Elise Mertens","Shuai Zhang",1,0
"Elise Mertens","Storm Sanders",0,1
"Elise Mertens","Vera Zvonareva",1,0
"Elise Mertens","Viktoriya Tomova",1,0
"Elise Mertens","Yulia Putintseva",1,0
"Elizabeth Mandlik","Ons Jabeur",0,1
"Elizabeth Mandlik","Paula Badosa",0,1
"Elizabeth Mandlik","Tamara Zidansek",1,0
"Emma Raducanu","Jelena Ostapenko",0,1
"Emma Raducanu","Jessica Pegula",0,1
"Emma Raducanu","Katerina Siniakova",0,1
"Emma Raducanu","Leylah Fernandez",1,0
"Emma Raducanu","Liudmila Samsonova",0,1
"Emma Raducanu","Magda Linette",1,0
"Emma Raducanu","Maria Sakkari",1,0
"Emma Raducanu","Marta Kostyuk",0,1
"Emma Raducanu","Moyuka Uchijima",1,0
"Emma Raducanu","Petra Martic",0,1
"Emma Raducanu","Polona Hercog",1,0
"Emma Raducanu","Sara Sorribes Tormo",1,0
"Emma Raducanu","Serena Williams",1,0
"Emma Raducanu","Shelby Rogers",1,0
"Emma Raducanu","Shuai Zhang",1,1
"Emma Raducanu","Sloane Stephens",1,0
"Emma Raducanu","Stefanie Voegele",1,0
"Emma Raducanu","Victoria Azarenka",1,0
"Emma Raducanu","Xin Yu Wang",0,1
"En Shuo Liang","Linda Fruhvirtova",0,1
"En Shuo Liang","Madison Keys",0,1
"En Shuo Liang","Xin Yu Wang",0,1
"Eugenie Bouchard","Jelena Ostapenko",0,1
"Eugenie Bouchard","Kaja Juvan",1,0
"Eugenie Bouchard","Lin Zhu",0,1
"Eugenie Bouchard","Nadia Podoroska",0,1
"Eugenie Bouchard","Sara Sorribes Tormo",0,1
"Eugenie Bouchard","Tatjana Maria",0,1
"Fernanda Contreras Gomez","Sofia Kenin",1,0
"Fernanda Contreras Gomez","Veronika Kudermetova",0,1
"Fiona Ferro","Iga Swiatek",0,2
"Fiona Ferro","Irina Camelia Begu",0,1
"Fiona Ferro","Katerina Siniakova",1,0
"Fiona Ferro","Magdalena Frech",1,0
"Fiona Ferro","Nao Hibino",1,0
"Fiona Ferro","Petra Kvitova",0,1
"Fiona Ferro","Saisai Zheng",0,1
"Fiona Ferro","Sara Sorribes Tormo",0,1
"Fiona Ferro","Shelby Rogers",0,1
"Fiona Ferro","Tereza Martincova",1,0
"Fiona Ferro","Vera Zvonareva",0,1
"Fiona Ferro","Viktorija Golubic",0,1
"Garbine Muguruza","Iga Swiatek",1,0
"Garbine Muguruza","Irina Camelia Begu",1,0
"Garbine Muguruza","Jelena Ostapenko",0,1
"Garbine Muguruza","Kaia Kanepi",1,0
"Garbine Muguruza","Karolina Pliskova",0,1
"Garbine Muguruza","Katerina Siniakova",1,1
"Garbine Muguruza","Kristina Mladenovic",1,0
"Garbine Muguruza","Linda Fruhvirtova",1,0
"Garbine Muguruza","Liudmila Samsonova",1,1
"Garbine Muguruza","Madison Brengle",1,0
"Garbine Muguruza","Mai Hontama",1,0
"Garbine Muguruza","Margarita Gasparyan",1,0
"Garbine Muguruza","Maria Sakkari",1,1
"Garbine Muguruza","Marketa Vondrousova",2,0
"Garbine Muguruza","Naomi Osaka",0,1
"Garbine Muguruza","Ons Jabeur",1,0
"Garbine Muguruza","Paula Badosa",1,0
"Garbine Muguruza","Petra Kvitova",0,2
"Garbine Muguruza","Qiang Wang",1,0
"Garbine Muguruza","Qinwen Zheng",0,1
"Garbine Muguruza","Sofia Kenin",1,0
"Garbine Muguruza","Sorana Cirstea",1,0
"Garbine Muguruza","Tereza Martincova",1,0
"Garbine Muguruza","Veronika Kudermetova",2,1
"Garbine Muguruza","Victoria Azarenka",3,0
"Garbine Muguruza","Xin Yu Wang",1,0
"Garbine Muguruza","Zarina Diyas",1,0
"Giuliana Olmos","Heather Watson",0,1
"Katie Boulter","Giuliana Olmos",1,0
"Giuliana Olmos","Nadia Podoroska",0,1
"Giuliana Olmos","Oceane Dodin",0,1
"Greet Minnen","Jaqueline Cristian",0,1
"Greet Minnen","Kaia Kanepi",0,1
"Greet Minnen","Kaja Juvan",0,1
"Greet Minnen","Kamilla Rakhimova",0,1
"Greet Minnen","Katarzyna Kawa",1,0
"Greet Minnen","Liudmila Samsonova",1,0
"Greet Minnen","Mandy Minella",1,0
"Greet Minnen","Marie Bouzkova",0,1
"Greet Minnen","Nadia Podoroska",1,1
"Greet Minnen","Nuria Parrizas Diaz",1,0
"Greet Minnen","Oceane Dodin",1,0
"Greet Minnen","Olga Danilovic",1,0
"Greet Minnen","Petra Kvitova",0,1
"Greet Minnen","Rebecca Peterson",0,1
"Greet Minnen","Sara Sorribes Tormo",0,1
"Greet Minnen","Sloane Stephens",0,1
"Greet Minnen","Storm Sanders",1,0
"Greet Minnen","Tereza Martincova",0,1
"Greet Minnen","Timea Babos",1,0
"Greet Minnen","Viktorija Golubic",0,1
"Hailey Baptiste","Irina Camelia Begu",0,1
"Hailey Baptiste","Jasmine Paolini",1,0
"Hailey Baptiste","Jessica Pegula",0,1
"Hailey Baptiste","Kristina Kucova",0,1
"Hailey Baptiste","Maddison Inglis",0,1
"Hailey Baptiste","Shuai Zhang",0,1
"Hailey Baptiste","Victoria Azarenka",0,1
"Hailey Baptiste","Viktoria Kuzmova",1,0
"Harmony Tan","Madison Keys",1,0
"Harmony Tan","Paula Badosa",0,1
"Harmony Tan","Qiang Wang",0,1
"Harmony Tan","Rebecca Peterson",0,1
"Harmony Tan","Renata Zarazua",1,0
"Harmony Tan","Sara Sorribes Tormo",0,1
"Harmony Tan","Yulia Putintseva",1,0
"Harriet Dart","Heather Watson",1,0
"Harriet Dart","Iga Swiatek",0,1
"Harriet Dart","Kaia Kanepi",1,0
"Harriet Dart","Leylah Fernandez",1,0
"Harriet Dart","Lin Zhu",0,1
"Harriet Dart","Madison Keys",0,2
"Harriet Dart","Maryna Zanevska",1,0
"Harriet Dart","Nuria Parrizas Diaz",1,1
"Harriet Dart","Oceane Dodin",1,0
"Harriet Dart","Paula Badosa",1,0
"Harriet Dart","Tereza Martincova",0,1
"Harriet Dart","Veronika Kudermetova",0,1
"Harriet Dart","Viktoria Kuzmova",0,1
"Heather Watson","Jule Niemeier",1,0
"Heather Watson","Kaja Juvan",0,1
"Heather Watson","Kristyna Pliskova",1,0
"Heather Watson","Marcela Zacarias",0,1
"Heather Watson","Mayar Sherif",1,0
"Heather Watson","Nina Stojanovic",0,1
"Heather Watson","Nuria Parrizas Diaz",1,1
"Heather Watson","Sloane Stephens",0,1
"Heather Watson","Sorana Cirstea",0,1
"Heather Watson","Storm Sanders",0,1
"Heather Watson","Tamara Zidansek",0,2
"Heather Watson","Tereza Martincova",0,1
"Heather Watson","Veronika Kudermetova",0,1
"Iga Swiatek","Jasmine Paolini",1,0
"Iga Swiatek","Jelena Ostapenko",0,2
"Iga Swiatek","Jessica Pegula",3,0
"Iga Swiatek","Jil Teichmann",1,0
"Iga Swiatek","Jule Niemeier",1,0
"Iga Swiatek","Kaia Kanepi",1,0
"Iga Swiatek","Kaja Juvan",1,0
"Iga Swiatek","Lauren Davis",1,0
"Iga Swiatek","Leylah Fernandez",1,0
"Iga Swiatek","Maddison Inglis",1,0
"Iga Swiatek","Madison Brengle",2,0
"Iga Swiatek","Madison Keys",1,1
"Iga Swiatek","Maria Sakkari",2,2
"Iga Swiatek","Mihaela Buzarnescu",1,0
"Iga Swiatek","Misaki Doi",1,0
"Iga Swiatek","Mona Barthel",1,0
"Iga Swiatek","Naomi Osaka",1,0
"Iga Swiatek","Ons Jabeur",1,1
"Iga Swiatek","Paula Badosa",1,1
"Iga Swiatek","Petra Kvitova",1,0
"Iga Swiatek","Petra Martic",1,0
"Iga Swiatek","Qinwen Zheng",1,0
"Iga Swiatek","Rebecca Peterson",1,0
"Iga Swiatek","Simona Halep",1,1
"Iga Swiatek","Sloane Stephens",2,0
"Iga Swiatek","Sorana Cirstea",1,0
"Iga Swiatek","Veronika Kudermetova",1,0
"Iga Swiatek","Victoria Azarenka",1,0
"Iga Swiatek","Viktorija Golubic",2,0
"Iga Swiatek","Yulia Putintseva",1,0
"Irina Bara","Irina Camelia Begu",1,0
"Irina Bara","Jasmine Paolini",0,1
"Irina Bara","Marie Bouzkova",0,1
"Irina Bara","Nuria Parrizas Diaz",0,2
"Irina Bara","Rebecca Peterson",0,1
"Irina Bara","Stefanie Voegele",0,1
"Irina Bara","Tereza Martincova",0,1
"Irina Camelia Begu","Jasmine Paolini",1,0
"Irina Camelia Begu","Jessica Pegula",1,0
"Irina Camelia Begu","Jil Teichmann",1,0
"Irina Camelia Begu","Johanna Konta",1,0
"Irina Camelia Begu","Katerina Siniakova",0,1
"Irina Camelia Begu","Magda Linette",1,1
"Irina Camelia Begu","Maria Sakkari",0,1
"Irina Camelia Begu","Marta Kostyuk",1,0
"Irina Camelia Begu","Nadia Podoroska",1,0
"Irina Camelia Begu","Naomi Osaka",0,1
"Irina Camelia Begu","Nina Stojanovic",0,1
"Irina Camelia Begu","Oceane Dodin",1,0
"Irina Camelia Begu","Petra Kvitova",1,1
"Irina Camelia Begu","Polona Hercog",1,0
"Irina Camelia Begu","Qiang Wang",1,0
"Irina Camelia Begu","Saisai Zheng",1,0
"Irina Camelia Begu","Shelby Rogers",0,1
"Irina Camelia Begu","Shuai Zhang",1,0
"Irina Camelia Begu","Sofia Kenin",0,1
"Irina Camelia Begu","Tereza Martincova",1,0
"Marketa Vondrousova","Jana Fett",1,0
"Jana Fett","Nao Hibino",0,1
"Jana Fett","Rebecca Marino",0,1
"Jana Fett","Rebecca Peterson",0,1
"Jaqueline Cristian","Jelena Ostapenko",1,0
"Jaqueline Cristian","Kaia Kanepi",0,1
"Jaqueline Cristian","Kaja Juvan",1,0
"Jaqueline Cristian","Kamilla Rakhimova",1,0
"Jaqueline Cristian","Katie Boulter",0,1
"Jaqueline Cristian","Madison Keys",0,1
"Jaqueline Cristian","Priscilla Hon",1,0
"Jaqueline Cristian","Rebecca Peterson",1,0
"Jaqueline Cristian","Simona Halep",1,1
"Jaqueline Cristian","Svetlana Kuznetsova",0,1
"Jaqueline Cristian","Tamara Zidansek",1,0
"Jaqueline Cristian","Vera Lapko",1,0
"Jaqueline Cristian","Veronika Kudermetova",1,0
"Jaqueline Cristian","Xiyu Wang",0,1
"Jaqueline Cristian","Yulia Putintseva",0,1
"Jasmine Paolini","Jessica Pegula",0,1
"Jasmine Paolini","Jule Niemeier",1,0
"Jasmine Paolini","Kaja Juvan",1,0
"Jasmine Paolini","Karolina Muchova",0,1
"Jasmine Paolini","Karolina Pliskova",0,1
"Jasmine Paolini","Katerina Siniakova",0,1
"Jasmine Paolini","Katie Boulter",1,0
"Jasmine Paolini","Lauren Davis",0,1
"Jasmine Paolini","Leylah Fernandez",0,1
"Jasmine Paolini","Lucrezia Stefanini",1,0
"Jasmine Paolini","Mai Hontama",1,0
"Jasmine Paolini","Marta Kostyuk",1,0
"Jasmine Paolini","Misaki Doi",1,0
"Jasmine Paolini","Nao Hibino",1,0
"Jasmine Paolini","Petra Kvitova",0,1
